Label,wkt_geom,name
bos,"MultiPolygon (((62702.52358181815361604 434548.1290924854693003, 62628.13724416571494658 434397.16858372022397816, 62593.13190879985631909 434130.25290155556285754, 62573.4414076565662981 433966.16539202810963616, 62665.33041299193428131 433963.97755856777075678, 62785.66125331205694238 434095.24756618973333389, 62794.41258715352159925 434274.64990993973333389, 62864.4232578852243023 434303.09174492448801175, 62892.86509286997898016 434486.86975559522397816, 62779.09775293096026871 434605.01276245497865602, 62702.52358181815361604 434548.1290924854693003)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62560.31440689438022673 433609.54853798839030787, 62726.5897498821868794 433782.38738135731546208, 62886.30159248888958246 433725.50371138780610636, 62908.17992709254758665 433585.48236992437159643, 62759.40725178767024772 433511.09603227191837505, 62744.09241756510891719 433445.46102846093708649, 62665.33041299194155727 433421.39486039691837505, 62560.31440689438022673 433609.54853798839030787)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62879.73809210780018475 432561.57631047308677807, 62881.92592556816816796 432419.36713554931338876, 62949.74876283951016376 432334.04163059504935518, 63102.89710506511619315 432384.36180018348386511, 63006.63243280901951948 432594.39381237857742235, 62879.73809210780018475 432561.57631047308677807)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64453.88426684103615116 430316.85918013768969104, 64422.16068166572949849 430128.70550254621775821, 64460.44776722213282483 430059.78874854469904676, 64505.29835315963282483 430006.18682876578532159, 64570.93335697060683742 430078.38533295784145594, 64673.76152960780746071 430078.38533295784145594, 64687.98244710018479964 430281.85384477186016738, 64453.88426684103615116 430316.85918013768969104)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((63666.12748151809500996 431728.28524125594412908, 63653.00048075590166263 431683.43465531844412908, 63683.6301492010243237 431616.70573477732250467, 63721.91723475742765004 431553.25856442668009549, 63846.62374199827900156 431587.16998306236928329, 63871.78382679248898057 431696.56165608065202832, 63854.28115910955966683 431784.07499449531314895, 63666.12748151809500996 431728.28524125594412908)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((65713.66612123802769929 437491.03857585939113051, 65761.7984573660796741 437263.50389598135370761, 65836.18479501851834357 437158.48788988374872133, 66024.33847260997572448 437127.85822143865516409, 66221.24348404290503822 437307.26056518865516409, 66142.48147946973040234 437429.77923896914580837, 65853.68746270143310539 437477.91157509718323126, 65844.93612885997572448 437591.67891503620194271, 65713.66612123802769929 437491.03857585939113051)))",20190514_110143_SV1-03_50cm_RD_11bit_RGBI_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64358.57677172387775499 437519.75389002641895786, 64365.14027210498170462 437507.17384762928122655, 64378.26727286717505194 437506.62688926421105862, 64400.14560747083305614 437514.83126474055461586, 64416.55435842357837828 437526.86434877256397158, 64406.7091078519297298 437537.25655770930461586, 64404.5212743915617466 437543.27309972530929372, 64358.57677172387775499 437519.75389002641895786)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64232.77634775284241186 437451.93105275504058227, 64233.87026448302640347 437439.89796872303122655, 64254.10772399140842026 437445.91451073903590441, 64277.62693369034241186 437454.66584458050783724, 64303.33397684964438668 437467.79284534271573648, 64273.25126676961372141 437466.15197024744702503, 64257.38947418196039507 437469.98067880305461586, 64248.6381403404957382 437473.80938735872041434, 64232.77634775284241186 437451.93105275504058227)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62773.49142968882370042 432316.53896291123237461, 62782.24276353028835729 432343.88688116584671661, 62821.62376581687567523 432338.41729751491220668, 62844.59601715071767103 432349.35646481672301888, 62844.59601715071767103 432334.04163059417624027, 62828.18726619797234889 432322.00854656216688454, 62796.46368102266569622 432314.35112945089349523, 62780.05493006992037408 432288.09712792647769675, 62773.49142968882370042 432316.53896291123237461)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((63056.81586280619376339 431891.0053548701107502, 63072.13069702875509392 431873.50268718716688454, 63094.00903163241309812 431852.71826931368559599, 63100.57253201350977179 431827.55818451952654868, 63112.60561604552640347 431816.61901721765752882, 63124.63870007753575919 431831.93385144020430744, 63110.41778258515842026 431869.12702026643091813, 63076.50636394948378438 431910.69585601339349523, 63056.81586280619376339 431891.0053548701107502)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62985.9847545268421527 432031.30017551605124027, 62987.89910880466050003 432024.18971676990622655, 63037.67232002798846224 432053.45198930229526013, 63036.57840329780447064 432061.38288559607462958, 62985.9847545268421527 432031.30017551605124027)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64339.43322894568700576 430667.45949216024018824, 64344.90281259659968782 430672.38211744610453025, 64355.2950215333403321 430665.27165869990130886, 64356.9358966286163195 430658.16119995369808748, 64344.90281259659968782 430661.44295014423551038, 64339.43322894568700576 430667.45949216024018824)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64976.09276591213711072 428578.07853751076618209, 64974.99884918195311911 428560.5758698278805241, 64982.10930792814178858 428556.20020290714455768, 64991.40760013469844125 428560.5758698278805241, 64987.57889157905447064 428579.17245424096472561, 64976.09276591213711072 428578.07853751076618209)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65673.46468140376964584 427740.68528055574279279, 65676.19947322922234889 427730.29307161900214851, 65689.32647399141569622 427725.91740469832438976, 65696.43693273760436568 427722.08869614265859127, 65692.06126581688295119 427731.93394671432906762, 65683.85689034051029012 427741.7791972859413363, 65673.46468140376964584 427740.68528055574279279)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65371.81714305582136149 428049.71675683237845078, 65377.2867267067413195 428055.18634048325475305, 65418.58208327114698477 428011.9766296410234645, 65412.29206207259267103 428002.13137906941119581, 65407.64291596931434469 428013.07054637122200802, 65400.25897804057603935 428024.55667203816119581, 65388.77285237365867943 428034.12844342726748437, 65386.8584980958403321 428033.03452669706894085, 65371.81714305582136149 428049.71675683237845078)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64487.11198752038035309 437277.9982926559750922, 64524.30515634659968782 437305.34621091053122655, 64561.49832517281902255 437325.03671205381397158, 64568.06182555391569622 437304.25229418033268303, 64541.80782402952900156 437273.62262573523912579, 64506.80248866367037408 437262.68345843342831358, 64487.11198752038035309 437277.9982926559750922)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64371.70377248608565424 437000.14344318944495171, 64391.39427362937567523 436987.01644242723705247, 64393.58210708974365843 436976.07727512542624027, 64372.79768921626964584 436977.17119185562478378, 64371.70377248608565424 437000.14344318944495171)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63738.32598571016569622 435097.27529103629058227, 63747.07731955163035309 435102.74487468716688454, 63769.50261252038035309 435079.77262335334671661, 63782.08265491748170462 435047.50207981292624027, 63784.81744674294168362 435028.35853703471366316, 63780.44177982220571721 435024.52982847910607234, 63765.67390396473638248 435041.4855377969215624, 63741.60773590071767103 435072.66216460714349523, 63732.85640205925301416 435093.99354084569495171, 63738.32598571016569622 435097.27529103629058227)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((62800.83934794340166263 433471.7150299844215624, 62809.5906817848663195 433452.02452884113881737, 62858.81693464309500996 433458.58802922221366316, 62873.03785213547234889 433466.24544633348705247, 62828.18726619797234889 433467.33936306368559599, 62800.83934794340166263 433471.7150299844215624)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63488.09253368080680957 431516.61235396499978378, 63490.28036714116751682 431506.22014502825913951, 63500.6725760779081611 431504.03231156786205247, 63513.79957684010150842 431510.04885358386673033, 63529.11441106266283896 431505.12622829806059599, 63547.7109954757761443 431500.20360301225446165, 63549.89882893613685155 431511.14277031406527385, 63515.44045193537749583 431514.42452050460269675, 63508.32999318918882636 431524.81672944134334102, 63488.09253368080680957 431516.61235396499978378)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63608.97033236601419048 431530.83327145734801888, 63613.3459992867501569 431512.7836454093339853, 63634.13041716022416949 431514.97147886973107234, 63653.27395993842219468 431517.70627069514011964, 63648.35133465260150842 431529.73935472714947537, 63608.97033236601419048 431530.83327145734801888)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64073.33798432868206874 430477.93841865612193942, 64071.69710923340608133 430464.26445952884387225, 64088.10586018615140347 430462.62358443351695314, 64089.19977691633539507 430475.75058519572485238, 64073.33798432868206874 430477.93841865612193942)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64259.8507868248707382 430571.19481990428175777, 64258.7568700946867466 430565.17827788827707991, 64265.04689129324106034 430559.16173587227240205, 64274.61866268234007293 430560.25565260247094557, 64274.89214186488243286 430562.99044442793820053, 64267.78168311869376339 430566.27219461847562343, 64268.05516230124339927 430570.92134072171756998, 64259.8507868248707382 430571.19481990428175777)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64632.60291263469844125 429977.19803541485453025, 64628.2272457139697508 429940.00486658862791955, 64599.78541072921507293 429922.50219890574226156, 64600.87932745939906454 429900.62386430206242949, 64652.2934137779957382 429891.87253046059049666, 64705.89533355695311911 429869.99419585691066459, 64732.14933508134708973 429830.61319357034517452, 64749.65200276427640347 429794.51394147431710735, 64774.81208755847910652 429815.2983593477983959, 64799.97217235268908553 429860.1489452852983959, 64808.7235061941537424 429889.68469700025161728, 64632.60291263469844125 429977.19803541485453025)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64319.74272780238970881 429546.1948437227983959, 64325.21231145330966683 429504.6260079758358188, 64339.43322894568700576 429465.24500568927032873, 64348.18456278715166263 429433.52142051397822797, 64349.27847951732837828 429393.04650149721419439, 64356.93589662860904355 429367.88641670299693942, 64374.43856431153835729 429371.16816689353436232, 64378.8142312322743237 429454.30583838745951653, 64350.37239624751236988 429524.31650911917677149, 64341.62106240605498897 429551.66442737373290583, 64319.74272780238970881 429546.1948437227983959)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64741.99458565300301416 429778.10519052157178521, 64710.27100047769636149 429729.97285439353436232, 64698.23791644568700576 429677.46485134476097301, 64723.39800123988970881 429611.82984753377968445, 64774.81208755849365843 429603.07851369230775163, 64802.16000581306434469 429763.88427302922355011, 64741.99458565300301416 429778.10519052157178521)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64842.63492482982837828 429246.461659652646631, 64875.45242673531902255 429267.24607752612791955, 64886.39159403714438668 429236.61640908103436232, 64871.07675981458305614 429192.85973987367469817, 64875.45242673531902255 429126.13081933255307376, 64884.20376057677640347 429068.15323263284517452, 64873.26459327495103935 429048.46273148956242949, 64855.76192559202172561 429090.03156723652500659, 64849.19842521092505194 429167.69965507951565087, 64826.22617387708305614 429193.95365660387324169, 64842.63492482982837828 429246.461659652646631)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64605.8019527452197508 437947.47533152793766931, 64555.48178315680706874 437879.65249425655929372, 64546.73044931534241186 437739.63115279318299145, 64603.61411928485176759 437759.32165393646573648, 64612.36545312631642446 437870.90116041508736089, 64713.00579230314906454 437916.84566308278590441, 64605.8019527452197508 437947.47533152793766931)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64754.57462805010436568 437701.34406723669962958, 64723.94495960498170462 437626.95772958430461586, 64734.88412690680706874 437536.16264097910607234, 64769.88946227266569622 437546.00789155071834102, 64811.45829801961372141 437606.1733117108233273, 64827.86704897235904355 437659.77523148979526013, 64754.57462805010436568 437701.34406723669962958)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64176.98659451353159966 437240.80512382969027385, 64139.79342568731226493 437153.29178541508736089, 64209.80409641901496798 437109.53511620772769675, 64299.50526829401496798 437146.72828503395430744, 64439.52660975742765004 437207.98762192419962958, 64446.09011013853159966 437302.06446071993559599, 64437.33877629706694279 437345.82112992723705247, 64176.98659451353159966 437240.80512382969027385)))",20200326_112341_SV1-04_SV_RD_11bit_RGBI_50cm_Hellevoetsluis_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
